,ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка
414,360447,2024-03-24 09:34:39,user,лучше заходи на соообщение 19,2024-03-24 10:05:14,15
415,360447,2024-03-24 09:34:39,user,а я человек-бобер,2024-03-24 10:05:51,15
416,360447,2024-03-24 09:34:39,user,8 занял топ 1 в ранговом,2024-03-24 10:06:37,15
417,360447,2024-03-24 09:34:39,user,ну 6,2024-03-24 10:06:47,15
418,360447,2024-03-24 09:34:39,user,и 10,2024-03-24 10:07:00,15
419,360447,2024-03-24 09:34:39,user,Я БОБР,2024-03-24 10:08:34,15
420,360447,2024-03-24 09:34:39,user,я ронен,2024-03-24 10:13:59,15
421,360447,2024-03-24 09:34:39,user,майнкрафт отлетает,2024-03-24 10:14:27,15
422,360447,2024-03-24 09:34:39,user,передвигаться,2024-03-24 10:15:06,15
423,360447,2024-03-24 09:34:39,user,саша харэ танцевать,2024-03-24 10:16:12,15
424,360447,2024-03-24 09:34:39,user,не смогу,2024-03-24 10:25:14,15
425,360447,2024-03-24 09:34:39,user,а что должно произойти,2024-03-24 10:25:38,12
428,360447,2024-03-24 09:34:39,user,хотя сказал,2024-03-24 10:26:18,12
431,360447,2024-03-24 09:34:39,user,юю,2024-03-24 10:28:39,15
432,360447,2024-03-24 09:34:39,user,а если динамит,2024-03-24 10:31:48,15
433,360447,2024-03-24 09:34:39,user,даже без фром мс?,2024-03-24 10:36:20,12
434,360447,2024-03-24 09:34:39,user,а импорт тайм,2024-03-24 10:36:34,12
436,360447,2024-03-24 09:34:39,user,врое +,2024-03-24 10:41:08,12
437,360447,2024-03-24 09:34:39,user,полетел прям блок,2024-03-24 10:41:23,12
439,360447,2024-03-24 09:34:39,user,тольк 1 блок летит,2024-03-24 10:44:36,12
440,360447,2024-03-24 09:34:39,user,так над,2024-03-24 10:44:52,12
441,360447,2024-03-24 09:34:39,user,он 1,2024-03-24 10:45:20,12
442,360447,2024-03-24 09:34:39,user,он прямо или как ранеше,2024-03-24 10:45:51,12
443,360447,2024-03-24 09:34:39,user,я смог урааааааааааааааааа,2024-03-24 10:47:37,13
444,360447,2024-03-24 09:34:39,user,теперь я сделаю из этого динамитную установку,2024-03-24 10:48:06,16
445,360447,2024-03-24 09:34:39,user,они в амереке,2024-03-24 10:49:33,12
446,360447,2024-03-24 09:34:39,user,я человек молодец,2024-03-24 10:50:08,14
447,360447,2024-03-24 09:34:39,user,я бобёр,2024-03-24 10:50:16,15
448,360447,2024-03-24 09:34:39,user,мая машина вышла из под контроля,2024-03-24 10:50:24,15
449,360447,2024-03-24 09:34:39,user,из динамита,2024-03-24 10:50:39,15
450,360447,2024-03-24 09:34:39,user,швейия,2024-03-24 10:50:50,15
451,360447,2024-03-24 09:34:39,user,сервер тумки,2024-03-24 10:52:01,15
452,360447,2024-03-24 09:34:39,user,зацените моего капибейнчика,2024-03-24 10:52:21,15
453,360447,2024-03-24 09:34:39,user,скажи это мне в лицо,2024-03-24 10:55:50,16
454,360447,2024-03-24 09:34:39,user,саня скажи мне это в лицо,2024-03-24 10:56:21,16
456,360447,2024-03-24 09:34:39,user,где первым,2024-03-24 11:04:25,15
457,360447,2024-03-24 09:34:39,user,я был первым!!!; 2024-03-24T11:05:40.737Z,2024-03-24 11:05:40,15
458,360447,2024-03-24 09:34:39,user,я скопировал,2024-03-24 11:10:20,12
460,360447,2024-03-24 09:34:39,user,Я молодец(наверное),2024-03-24 11:10:55,14
461,360447,2024-03-24 09:34:39,user,Zzzzzzz Zzzzzzzzz Zzzzzzzzzz,2024-03-24 11:10:56,15
462,360447,2024-03-24 09:34:39,user,она чот не спавнитса,2024-03-24 11:11:05,15
463,360447,2024-03-24 09:34:39,user,я м,2024-03-24 11:11:11,15
464,360447,2024-03-24 09:34:39,user,я скопировала,2024-03-24 11:11:30,15
465,360447,2024-03-24 09:34:39,user,с нло начинать?,2024-03-24 11:13:22,15
466,360447,2024-03-24 09:34:39,user,или с x y z,2024-03-24 11:13:33,15
467,360447,2024-03-24 09:34:39,user,в 21?,2024-03-24 11:13:37,12
468,360447,2024-03-24 09:34:39,user,stroka,2024-03-24 11:16:05,12
469,360447,2024-03-24 09:34:39,user,а она должна лететь???,2024-03-24 11:16:40,12
470,360447,2024-03-24 09:34:39,user,ya molodec,2024-03-24 11:16:44,14
472,360447,2024-03-24 09:34:39,user,я ммммммммммммммолодец,2024-03-24 11:21:03,14
473,360447,2024-03-24 09:34:39,user,я ем (кафе),2024-03-24 11:22:30,15
474,360447,2024-03-24 09:34:39,user,"скорее всего, мобет быть, наверное да",2024-03-24 11:22:49,12
475,360447,2024-03-24 09:34:39,user,нужно,2024-03-24 11:22:55,12
476,360447,2024-03-24 09:34:39,user,дададададдадададададададададададаладададададададваддва,2024-03-24 11:23:24,15
477,360447,2024-03-24 09:34:39,user,3*,2024-03-24 11:23:34,12
478,360447,2024-03-24 09:34:39,user,устал немного(,2024-03-24 11:23:43,12
479,360447,2024-03-24 09:34:39,user,4; 2024-03-24T11:23:45.261Z,2024-03-24 11:23:45,15
480,360447,2024-03-24 09:34:39,user,2; 2024-03-24T11:23:48.985Z,2024-03-24 11:23:48,15
481,360447,2024-03-24 09:34:39,user,2-1; 2024-03-24T11:24:05.325Z,2024-03-24 11:24:05,15
482,360447,2024-03-24 09:34:39,user,2024-03-24T11:24:09.798Z,2024-03-24 11:24:09,15
483,360447,2024-03-24 09:34:39,user,без флуда,2024-03-24 11:24:20,12
484,360447,2024-03-24 09:34:39,user,До свидания!; 2024-03-24T11:25:28.544Z,2024-03-24 11:25:28,20
485,360447,2024-03-24 09:34:39,user,555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,,15
487,377877,2024-03-24 07:50:36,user,да пробовал,2024-03-24 08:02:34,12
489,377877,2024-03-24 07:50:36,user,а как через вс,2024-03-24 08:02:47,12
492,377877,2024-03-24 07:50:36,user,тогда 1,2024-03-24 08:03:55,12
493,377877,2024-03-24 07:50:36,user,готовится к впр,2024-03-24 08:03:58,12
494,377877,2024-03-24 07:50:36,user,биос процессор не тянет,2024-03-24 08:04:12,12
495,377877,2024-03-24 07:50:36,user,я в акк входил,2024-03-24 08:05:25,12
496,377877,2024-03-24 07:50:36,user,блин я не то,2024-03-24 08:07:25,12
497,377877,2024-03-24 07:50:36,user,я чуть def ненаписал,2024-03-24 08:07:52,12
498,377877,2024-03-24 07:50:36,user,я волновался что нужно со скобками,2024-03-24 08:09:36,12
499,377877,2024-03-24 07:50:36,user,невозможно правильно ответить,2024-03-24 08:10:38,12
500,377877,2024-03-24 07:50:36,user,поэтому здесь 8 вопросов,2024-03-24 08:10:57,12
501,377877,2024-03-24 07:50:36,user,использовать написал,2024-03-24 08:11:32,12
502,377877,2024-03-24 07:50:36,user,я схему написал,2024-03-24 08:11:34,12
503,377877,2024-03-24 07:50:36,user,схему как вызвать,2024-03-24 08:13:46,12
506,377877,2024-03-24 07:50:36,user,да похоже,2024-03-24 08:14:43,12
508,377877,2024-03-24 07:50:36,user,вычислим по айпи,2024-03-24 08:15:47,16
509,377877,2024-03-24 07:50:36,user,один в один словари,2024-03-24 08:17:36,12
510,377877,2024-03-24 07:50:36,user,"объект 434(студент), кетер",2024-03-24 08:18:33,15
511,377877,2024-03-24 07:50:36,user,знач,2024-03-24 08:19:09,12
512,377877,2024-03-24 07:50:36,user,"объект 253(злая матиматичка),
Таумиэль",2024-03-24 08:19:48,15
513,377877,2024-03-24 07:50:36,user,бедный максим его данные слили,2024-03-24 08:21:55,16
517,377877,2024-03-24 07:50:36,user,в том что он ненжен,2024-03-24 08:23:43,12
518,377877,2024-03-24 07:50:36,user,ненужен*,2024-03-24 08:23:48,12
519,377877,2024-03-24 07:50:36,user,рил первый бесполезный,2024-03-24 08:24:10,12
520,377877,2024-03-24 07:50:36,user,максима продолжают взламывать,2024-03-24 08:24:54,15
522,377877,2024-03-24 07:50:36,user,рыба в конце,2024-03-24 08:27:30,12
523,377877,2024-03-24 07:50:36,user,я сделал немного другое,2024-03-24 08:42:40,12
524,377877,2024-03-24 07:50:36,user,опередил своё время,2024-03-24 08:43:46,12
525,377877,2024-03-24 07:50:36,user,я это и до этго делал,2024-03-24 08:43:47,12
526,377877,2024-03-24 07:50:36,user,федор афк,2024-03-24 08:44:13,12
529,377877,2024-03-24 07:50:36,user,число,2024-03-24 08:45:06,12
530,377877,2024-03-24 07:50:36,user,копируй и меняй значение просто,2024-03-24 08:45:29,12
531,377877,2024-03-24 07:50:36,user,один день боярина имба просто,2024-03-24 08:47:19,16
532,377877,2024-03-24 07:50:36,user,я пойду небуди смотреть,2024-03-24 08:48:33,16
534,377877,2024-03-24 07:50:36,user,можно я с вами мем сделаю всего один?,2024-03-24 08:56:08,15
535,377877,2024-03-24 07:50:36,user,ну ладно     Жак фреско,2024-03-24 08:56:40,12
536,377877,2024-03-24 07:50:36,user,"ладно ну
     ""Фреско жак""",2024-03-24 08:57:35,12
537,377877,2024-03-24 07:50:36,user,Ерфско кжа           ун длано,2024-03-24 08:58:15,15
539,377877,2024-03-24 07:50:36,user,"сева, фига тебе 120",2024-03-24 09:00:19,15
540,377877,2024-03-24 07:50:36,user,Пережил ссср,2024-03-24 09:00:54,15
541,377877,2024-03-24 07:50:36,user,я скуф,2024-03-24 09:01:47,15
542,377877,2024-03-24 07:50:36,user,скуфидон,2024-03-24 09:01:59,15
543,377877,2024-03-24 07:50:36,user,везде эти амереканцы,2024-03-24 09:02:48,15
544,377877,2024-03-24 07:50:36,user,Америка даже здесь пролезла,2024-03-24 09:03:03,15
545,377877,2024-03-24 07:50:36,user,this = это                                           Жак фреско,2024-03-24 09:03:34,15
546,377877,2024-03-24 07:50:36,user,дарова братух мой айпи...,2024-03-24 09:04:21,15
547,377877,2024-03-24 07:50:36,user,у меня почти всё готово,2024-03-24 09:04:28,15
554,377877,2024-03-24 07:50:36,user,я недавно chat GPT попросил сделать приммер c сайта c js он мне калькулятор сделал,2024-03-24 09:22:00,12
556,377877,2024-03-24 07:50:36,user,я ожидал rickroll,2024-03-24 09:26:31,12
557,377877,2024-03-24 07:50:36,user,зеленый; 2024-03-24T09:27:05.281Z,2024-03-24 09:27:05,12
558,377877,2024-03-24 07:50:36,user,зеленый; 2024-03-24T09:27:07.186Z,2024-03-24 09:27:07,12
559,377877,2024-03-24 07:50:36,user,Зеденый крокодил,2024-03-24 09:27:13,12
560,377877,2024-03-24 07:50:36,user,green; 2024-03-24T09:27:18.420Z,2024-03-24 09:27:18,12
561,377877,2024-03-24 07:50:36,user,где проц норм купить,2024-03-24 09:27:44,15
562,377877,2024-03-24 07:50:36,user,в магазине,2024-03-24 09:27:54,15
563,377877,2024-03-24 07:50:36,user,всегда пожалуйста; 2024-03-24T09:28:11.585Z,2024-03-24 09:28:11,14
564,377877,2024-03-24 07:50:36,user,брайни топ; 2024-03-24T09:28:12.640Z,2024-03-24 09:28:12,15
569,411023,2024-03-07 16:51:26,user,спасибо и вас с праздником!1; 2024-03-07T18:06:47.934Z,2024-03-07 18:06:47,14
570,411023,2024-03-07 16:51:26,user,спасибо большое)) и вам тепла и улыбок!!!; 2024-03-07T18:06:51.229Z,2024-03-07 18:06:51,14
571,411023,2024-03-07 16:51:26,user,Спасибо; 2024-03-07T18:07:07.019Z,2024-03-07 18:07:07,14
572,417617,2024-03-18 16:39:06,user,совсем не работал,2024-03-18 17:01:14,12
573,417617,2024-03-18 16:39:06,user,дублировались было бы 6 )),2024-03-18 17:02:29,12
580,417617,2024-03-18 16:39:06,user,"Спасибо, решил 1 задачу с первой попытки))",2024-03-18 17:12:18,14
581,417617,2024-03-18 16:39:06,user,не надо суммировать,2024-03-18 17:28:30,12
584,417617,2024-03-18 16:39:06,user,зависит от компьютера,2024-03-18 17:31:48,12
593,417617,2024-03-18 16:39:06,user,Артём спасибо,2024-03-18 17:45:11,14
596,417617,2024-03-18 16:39:06,user,Короче это мы не проходили это нам не задавали)))),2024-03-18 17:45:49,13
597,417617,2024-03-18 16:39:06,user,"ага, я так же знаю как и ты ))",2024-03-18 17:46:04,13
598,417617,2024-03-18 16:39:06,user,"зато сейчас на опыте закрепляете, это же круче)",2024-03-18 17:46:26,12
601,417617,2024-03-18 16:39:06,user,либо метанит,2024-03-18 17:47:42,12
602,417617,2024-03-18 16:39:06,user,"Вот метанит читаю, но видимо ещё не дошёл.",2024-03-18 17:49:56,12
603,417617,2024-03-18 16:39:06,user,возведение,2024-03-18 17:50:50,12
610,417617,2024-03-18 16:39:06,user,кста - я Тодираш ),2024-03-18 17:54:24,12
612,417617,2024-03-18 16:39:06,user,Прошу прощения за ошибку в имени),2024-03-18 17:54:42,13
613,417617,2024-03-18 16:39:06,user,e vtyz gjzdkztncz,2024-03-18 17:56:35,15
614,417617,2024-03-18 16:39:06,user,у меня появляется,2024-03-18 17:56:48,12
615,417617,2024-03-18 16:39:06,user,потому что есть новички,2024-03-18 18:00:17,12
619,417617,2024-03-18 16:39:06,user,не согласен,2024-03-18 18:13:56,12
621,417617,2024-03-18 16:39:06,user,ООПшка,2024-03-18 18:14:46,12
622,417617,2024-03-18 16:39:06,user,йцукенгшщзхъ,2024-03-18 18:15:31,15
623,417617,2024-03-18 16:39:06,user,не туда); 2024-03-18T18:15:50.920Z,2024-03-18 18:15:50,12
627,417617,2024-03-18 16:39:06,user,Nhtnm. wbahe,2024-03-18 18:21:19,15
629,417617,2024-03-18 16:39:06,user,как один из вариантов точно,2024-03-18 18:22:00,12
632,417617,2024-03-18 16:39:06,user,"//Напишите программу, которая выводит третью слева цифру заданного числа или сообщает, что третьей цифры нет.

//456  =>  6
//7812  =>  1
//91  =>  Третьей цифры нет


int num = Convert.ToInt32(Console.ReadLine());

if(num >= 100) {
    int num2 = num % 100;
    int num3 = num2 % 10;
    Console.WriteLine(num3);
    }
else {
    Console.WriteLine(""NEOk"");
    }",2024-03-18 18:35:55,12
635,417617,2024-03-18 16:39:06,user,Спасибо за пояснение про черту,2024-03-18 18:44:23,14
637,417617,2024-03-18 16:39:06,user,"Артем, ты не смотри)",2024-03-18 18:46:48,12
638,417617,2024-03-18 16:39:06,user,"ахахха, все тогда, ухожу! Спасибо за пару!) было интересно",2024-03-18 18:47:10,14
639,417617,2024-03-18 16:39:06,user,Спасибо за пояснение,2024-03-18 18:51:49,14
644,417617,2024-03-18 16:39:06,user,на gb.ru,2024-03-18 18:54:50,12
645,417617,2024-03-18 16:39:06,user,"спасибо за семинар, было интересно); 2024-03-18T18:56:05.874Z",2024-03-18 18:56:05,14
646,417617,2024-03-18 16:39:06,user,Спасибо!!!; 2024-03-18T18:56:11.399Z,2024-03-18 18:56:11,14
647,417617,2024-03-18 16:39:06,user,Я Артееееем((,2024-03-18 18:56:11,12
648,417617,2024-03-18 16:39:06,user,"Все молодцы, всем спасибо, только не хватает комментариев при написании кода участниками.; 2024-03-18T18:57:12.904Z",2024-03-18 18:57:12,14
649,417617,2024-03-18 16:39:06,user,"Юрий, учту на будущее, спасибо); 2024-03-18T18:57:26.953Z",2024-03-18 18:57:26,14
651,417617,2024-03-18 16:39:06,user,Досвидание; 2024-03-18T18:58:32.929Z,2024-03-18 18:58:32,20
652,417617,2024-03-18 16:39:06,user,спасиб; 2024-03-18T18:58:33.318Z,2024-03-18 18:58:33,14
653,417617,2024-03-18 16:39:06,user,До свидания; 2024-03-18T18:58:48.008Z,2024-03-18 18:58:48,20
655,420062,2024-03-28 15:51:17,user,чуть лучше,2024-03-28 16:01:06,12
660,420062,2024-03-28 15:51:17,user,Преобразовывает,2024-03-28 16:06:21,12
661,420062,2024-03-28 15:51:17,user,Интерактив; 2024-03-28T16:07:26.070Z,2024-03-28 16:07:26,12
670,420062,2024-03-28 15:51:17,user,так проще ему еще один класс дать,2024-03-28 16:31:25,12
682,420062,2024-03-28 15:51:17,user,докер был в дополнительных уроках,2024-03-28 17:00:02,12
684,420062,2024-03-28 15:51:17,user,да я прощелкал; 2024-03-28T17:01:58.718Z,2024-03-28 17:01:58,12
685,420062,2024-03-28 15:51:17,user,спасибо; 2024-03-28T17:02:36.904Z,2024-03-28 17:02:36,14
687,420062,2024-03-28 15:51:17,user,ага(; 2024-03-28T17:02:56.298Z,2024-03-28 17:02:56,12
689,437109,2024-03-31 14:00:12,user,dnjhe. dthcb. gjdnjhbnt,2024-03-31 14:05:57,15
690,437109,2024-03-31 14:00:12,user,вторую  версию настройки повторите,2024-03-31 14:06:19,12
693,437109,2024-03-31 14:00:12,user,Это точно на нашей стороне,2024-03-31 15:19:09,12
695,437109,2024-03-31 14:00:12,user,"Не поверите, он все это время на зарядке(",2024-03-31 15:21:12,12
696,437109,2024-03-31 14:00:12,user,"Видимо, отложить. Спасибо!; 2024-03-31T15:22:22.696Z",2024-03-31 15:22:22,14
697,424799,2024-03-09 13:03:25,user,"2, 3, 4, 6, 8",2024-03-09 13:29:24,12
702,425516,2024-03-21 15:51:25,user,2; 2024-03-21T16:06:09.454Z,2024-03-21 16:06:09,12
703,425516,2024-03-21 15:51:25,user,2; 2024-03-21T16:06:14.413Z,2024-03-21 16:06:14,12
704,425516,2024-03-21 15:51:25,user,я только лекцию успел досмотреть и все,2024-03-21 16:08:16,12
707,425516,2024-03-21 15:51:25,user,так у нас по магазину домашка была ещё,2024-03-21 16:24:03,12
714,425516,2024-03-21 15:51:25,user,Норм)),2024-03-21 18:22:05,13
716,425516,2024-03-21 15:51:25,user,Спасибо!!!И вам всего хорошего))); 2024-03-21T18:29:54.343Z,2024-03-21 18:29:54,14
722,417675,2024-03-14 16:50:21,user,Добрый вечер; 2024-03-14T16:52:23.977Z,2024-03-14 16:52:23,1
725,417675,2024-03-14 16:50:21,user,Всем привет; 2024-03-14T16:53:21.109Z,2024-03-14 16:53:21,1
726,417675,2024-03-14 16:50:21,user,ооо а народ уже тут. всем привет,2024-03-14 16:53:23,1
727,417675,2024-03-14 16:50:21,user,привет; 2024-03-14T16:54:06.042Z,2024-03-14 16:54:06,1
728,417675,2024-03-14 16:50:21,user,33 участника,2024-03-14 16:54:22,12
729,417675,2024-03-14 16:50:21,user,еще 6 минут есть,2024-03-14 16:54:58,12
730,417675,2024-03-14 16:50:21,user,Простите первый семинар просто,2024-03-14 16:55:06,12
731,417675,2024-03-14 16:50:21,user,на прошло семинаре было 200,2024-03-14 16:55:19,12
733,417675,2024-03-14 16:50:21,user,nope\,2024-03-14 16:55:48,12
734,417675,2024-03-14 16:50:21,user,тут все,2024-03-14 16:55:52,12
736,417675,2024-03-14 16:50:21,user,А кто то есть из Узб?,2024-03-14 16:56:25,12
740,417675,2024-03-14 16:50:21,user,ООО ассаламу алейку,2024-03-14 16:57:02,1
741,417675,2024-03-14 16:50:21,user,всем привет; 2024-03-14T16:57:20.547Z,2024-03-14 16:57:20,1
744,417675,2024-03-14 16:50:21,user,так и будет,2024-03-14 16:58:32,12
746,417675,2024-03-14 16:50:21,user,кому сколько лет?,2024-03-14 16:59:28,12
747,417675,2024-03-14 16:50:21,user,Приветствую всех!,2024-03-14 16:59:44,1
748,417675,2024-03-14 16:50:21,user,16),2024-03-14 16:59:47,12
749,417675,2024-03-14 16:50:21,user,37; 2024-03-14T17:00:05.358Z,2024-03-14 17:00:05,12
750,417675,2024-03-14 16:50:21,user,"Молодцы какие, уже в столь раннем возрасте начинают этим заниматься",2024-03-14 17:00:12,14
751,417675,2024-03-14 16:50:21,user,в 30 с обоих ног в айти,2024-03-14 17:00:18,12
752,417675,2024-03-14 16:50:21,user,я думала младше меня нету,2024-03-14 17:00:20,12
753,417675,2024-03-14 16:50:21,user,не скаажу,2024-03-14 17:00:23,12
755,417675,2024-03-14 16:50:21,user,27; 2024-03-14T17:00:37.414Z,2024-03-14 17:00:37,12
756,417675,2024-03-14 16:50:21,user,39); 2024-03-14T17:00:41.654Z,2024-03-14 17:00:41,12
757,417675,2024-03-14 16:50:21,user,Ума ты моя феворитка,2024-03-14 17:00:56,14
759,417675,2024-03-14 16:50:21,user,в IT и выйти),2024-03-14 17:01:01,12
760,417675,2024-03-14 16:50:21,user,Когда успел??),2024-03-14 17:01:03,12
761,417675,2024-03-14 16:50:21,user,еще с прошлого урока,2024-03-14 17:01:06,12
763,417675,2024-03-14 16:50:21,user,"Миратдин блинб, красавчик",2024-03-14 17:01:21,14
764,417675,2024-03-14 16:50:21,user,Подтянуть знания,2024-03-14 17:01:24,12
766,417675,2024-03-14 16:50:21,user,Максим спасибо брат,2024-03-14 17:01:36,14
767,417675,2024-03-14 16:50:21,user,Хелоу,2024-03-14 17:01:45,1
768,417675,2024-03-14 16:50:21,user,"Ай, все молодцы ^_^",2024-03-14 17:01:52,14
770,417675,2024-03-14 16:50:21,user,"а те кто отучился ,пробоыва",2024-03-14 17:02:05,12
771,417675,2024-03-14 16:50:21,user,Точно все молодцы,2024-03-14 17:02:06,14
772,417675,2024-03-14 16:50:21,user,"Так-то у меня холдинг, а в такси - для души ))))",2024-03-14 17:02:17,12
774,417675,2024-03-14 16:50:21,user,"Анна Сулим, а это у тебя первый опыт ?",2024-03-14 17:02:22,12
776,417675,2024-03-14 16:50:21,user,"Жалко нельзя оценивать комменты, Антон ) Респект!!",2024-03-14 17:02:44,14
777,417675,2024-03-14 16:50:21,user,кто самый младший в итоге?)),2024-03-14 17:02:59,12
779,417675,2024-03-14 16:50:21,user,"Максим, нет, я уже прошла обучение на html и css",2024-03-14 17:03:11,12
780,417675,2024-03-14 16:50:21,user,мне 29 ),2024-03-14 17:03:14,12
781,417675,2024-03-14 16:50:21,user,я так чисто по кайфу сюда зашел. суету навести; 2024-03-14T17:03:14.600Z,2024-03-14 17:03:14,12
782,417675,2024-03-14 16:50:21,user,Hi brother,2024-03-14 17:03:14,1
783,417675,2024-03-14 16:50:21,user,What's up,2024-03-14 17:03:28,1
784,417675,2024-03-14 16:50:21,user,"print(""Hello World!"")",2024-03-14 17:03:39,1
785,417675,2024-03-14 16:50:21,user,Крутышки блинб ),2024-03-14 17:03:52,14
786,417675,2024-03-14 16:50:21,user,Всем салам!,2024-03-14 17:04:02,1
787,417675,2024-03-14 16:50:21,user,please start,2024-03-14 17:04:05,12
788,417675,2024-03-14 16:50:21,user,Hey there! I am using WhatsApp.,2024-03-14 17:04:14,12
790,417675,2024-03-14 16:50:21,user,"я закончила Step It курсы потом ещё доп проходила python, сейчас на фаундейшене и решила пока есть время пройти эти курсы чтобы было чуть легче, а так буду учиться в Германии с сентября в сфере (создатель искусственного интеллекта)",2024-03-14 17:04:17,12
792,417675,2024-03-14 16:50:21,user,"Kamila, я тоже учился в IT step",2024-03-14 17:04:43,12
793,417675,2024-03-14 16:50:21,user,Уау Камила,2024-03-14 17:04:46,14
794,417675,2024-03-14 16:50:21,user,Первый опыт в программировании,2024-03-14 17:04:52,12
795,417675,2024-03-14 16:50:21,user,потом что то не пошло и забросил,2024-03-14 17:04:53,12
796,417675,2024-03-14 16:50:21,user,qq; 2024-03-14T17:05:08.434Z,2024-03-14 17:05:08,1
797,417675,2024-03-14 16:50:21,user,ООООооооо,2024-03-14 17:05:09,12
798,417675,2024-03-14 16:50:21,user,Здраствуйте!),2024-03-14 17:05:12,1
799,417675,2024-03-14 16:50:21,user,Приколдесные игрушки в описании под уроком,2024-03-14 17:05:15,12
800,417675,2024-03-14 16:50:21,user,"Добрый вечер, Сергей Сергеевич!",2024-03-14 17:05:17,1
801,417675,2024-03-14 16:50:21,user,наш любимый учител,2024-03-14 17:05:19,12
802,417675,2024-03-14 16:50:21,user,всего то,2024-03-14 17:05:24,12
803,417675,2024-03-14 16:50:21,user,Мало?,2024-03-14 17:05:24,12
804,417675,2024-03-14 16:50:21,user,меня должно быть достаточно,2024-03-14 17:05:28,12
805,417675,2024-03-14 16:50:21,user,щас набегут,2024-03-14 17:05:28,12
806,417675,2024-03-14 16:50:21,user,Добрый вечер!; 2024-03-14T17:05:30.049Z,2024-03-14 17:05:30,1
807,417675,2024-03-14 16:50:21,user,Сейчас накрутим хахп; 2024-03-14T17:05:30.165Z,2024-03-14 17:05:30,12
808,417675,2024-03-14 16:50:21,user,Ума всегда будет здесь,2024-03-14 17:05:39,12
809,417675,2024-03-14 16:50:21,user,меньша народу больше кислороду,2024-03-14 17:05:44,12
810,417675,2024-03-14 16:50:21,user,здравсивуйте; 2024-03-14T17:05:50.847Z,2024-03-14 17:05:50,1
811,417675,2024-03-14 16:50:21,user,ушли включенные микро),2024-03-14 17:05:51,12
812,417675,2024-03-14 16:50:21,user,все три лекции посмотрел,2024-03-14 17:06:04,12
814,417675,2024-03-14 16:50:21,user,cs50 посмотрел уже до 10 лекции,2024-03-14 17:06:38,12
817,417675,2024-03-14 16:50:21,user,контр страйк,2024-03-14 17:07:33,12
818,417675,2024-03-14 16:50:21,user,CS50 из доп материалов к лекции,2024-03-14 17:07:35,12
819,417675,2024-03-14 16:50:21,user,гарвардские курсы 2015 года cs 50)),2024-03-14 17:07:43,12
820,417675,2024-03-14 16:50:21,user,Тас тематика другая; 2024-03-14T17:07:43.219Z,2024-03-14 17:07:43,12
821,417675,2024-03-14 16:50:21,user,кто печатает?,2024-03-14 17:08:10,12
823,417675,2024-03-14 16:50:21,user,ввод данных там,2024-03-14 17:08:19,12
824,417675,2024-03-14 16:50:21,user,Блоки не те :),2024-03-14 17:08:27,12
830,417675,2024-03-14 16:50:21,user,"Можно, я так и сделал, с массивом",2024-03-14 17:11:22,12
831,417675,2024-03-14 16:50:21,user,Для нуля не прокатит :),2024-03-14 17:11:57,12
832,417675,2024-03-14 16:50:21,user,эти картинки собственно и гуглятся,2024-03-14 17:12:10,12
833,417675,2024-03-14 16:50:21,user,а не прокатит,2024-03-14 17:12:37,12
837,417675,2024-03-14 16:50:21,user,знак не равенства,2024-03-14 17:17:57,12
843,417675,2024-03-14 16:50:21,user,вы же просили картинками выкладывать,2024-03-14 17:22:12,12
851,417675,2024-03-14 16:50:21,user,как и рекуррентный случай,2024-03-14 17:24:16,12
852,417675,2024-03-14 16:50:21,user,прравда у меня сдвг,2024-03-14 17:24:25,12
857,417675,2024-03-14 16:50:21,user,пееременные по дефолту да,2024-03-14 17:27:33,12
858,417675,2024-03-14 16:50:21,user,"Прошу прощения, я сейчас на работе и не успеваю присутствовать на семинаре. Точно выполню все задания. Ещё раз прошу прощения.; 2024-03-14T17:28:03.645Z",2024-03-14 17:28:03,14
860,417675,2024-03-14 16:50:21,user,урааа квиз,2024-03-14 17:29:14,13
861,417675,2024-03-14 16:50:21,user,мотивацию поднять),2024-03-14 17:29:32,13
863,417675,2024-03-14 16:50:21,user,я задал вопрос потому что в календаре отмечено время дедлайна =),2024-03-14 17:29:37,12
865,417675,2024-03-14 16:50:21,user,чем отличается поезд в метро от шкафчиков в спортзале?,2024-03-14 17:34:28,15
866,417675,2024-03-14 16:50:21,user,Про аналогии - это наркомания,2024-03-14 17:34:48,12
868,417675,2024-03-14 16:50:21,user,каждый состав имеет номер,2024-03-14 17:35:06,12
872,417675,2024-03-14 16:50:21,user,там может быть велосипед вместо человека,2024-03-14 17:35:43,12
873,417675,2024-03-14 16:50:21,user,но это все авто ожин тип,2024-03-14 17:35:46,12
874,417675,2024-03-14 16:50:21,user,Прикольно. 7 из 9,2024-03-14 17:35:47,12
875,417675,2024-03-14 16:50:21,user,в метро на 2 места может сесть 1 человек,2024-03-14 17:35:49,12
876,417675,2024-03-14 16:50:21,user,я тоже ошибся только с вагоном,2024-03-14 17:36:04,12
877,417675,2024-03-14 16:50:21,user,еонцерт,2024-03-14 17:36:19,12
878,417675,2024-03-14 16:50:21,user,вагон смотря у кого какой,2024-03-14 17:36:21,12
