ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка
360447,2024-03-24 09:34:39,user,он 1,2024-03-24 10:45:20,0
360447,2024-03-24 09:34:39,user,он прямо или как ранеше,2024-03-24 10:45:51,0
360447,2024-03-24 09:34:39,user,я смог урааааааааааааааааа,2024-03-24 10:47:37,0
360447,2024-03-24 09:34:39,user,теперь я сделаю из этого динамитную установку,2024-03-24 10:48:06,0
360447,2024-03-24 09:34:39,user,они в амереке,2024-03-24 10:49:33,0
360447,2024-03-24 09:34:39,user,я человек молодец,2024-03-24 10:50:08,1
360447,2024-03-24 09:34:39,user,я бобёр,2024-03-24 10:50:16,0
360447,2024-03-24 09:34:39,user,мая машина вышла из под контроля,2024-03-24 10:50:24,0
360447,2024-03-24 09:34:39,user,из динамита,2024-03-24 10:50:39,0
360447,2024-03-24 09:34:39,user,швейия,2024-03-24 10:50:50,0
360447,2024-03-24 09:34:39,user,сервер тумки,2024-03-24 10:52:01,0
360447,2024-03-24 09:34:39,user,зацените моего капибейнчика,2024-03-24 10:52:21,0
360447,2024-03-24 09:34:39,user,скажи это мне в лицо,2024-03-24 10:55:50,0
360447,2024-03-24 09:34:39,user,саня скажи мне это в лицо,2024-03-24 10:56:21,0
360447,2024-03-24 09:34:39,user,"Елена, а можете ещё раз показать код?",2024-03-24 11:03:28,1
360447,2024-03-24 09:34:39,user,где первым,2024-03-24 11:04:25,0
360447,2024-03-24 09:34:39,user,я был первым!!!; 2024-03-24T11:05:40.737Z,2024-03-24 11:05:40,0
360447,2024-03-24 09:34:39,user,я скопировал,2024-03-24 11:10:20,0
360447,2024-03-24 09:34:39,user,это новая?,2024-03-24 11:10:26,1
360447,2024-03-24 09:34:39,user,Я молодец(наверное),2024-03-24 11:10:55,1
360447,2024-03-24 09:34:39,user,Zzzzzzz Zzzzzzzzz Zzzzzzzzzz,2024-03-24 11:10:56,0
360447,2024-03-24 09:34:39,user,она чот не спавнитса,2024-03-24 11:11:05,0
360447,2024-03-24 09:34:39,user,я м,2024-03-24 11:11:11,0
360447,2024-03-24 09:34:39,user,я скопировала,2024-03-24 11:11:30,0
360447,2024-03-24 09:34:39,user,с нло начинать?,2024-03-24 11:13:22,0
360447,2024-03-24 09:34:39,user,или с x y z,2024-03-24 11:13:33,0
360447,2024-03-24 09:34:39,user,в 21?,2024-03-24 11:13:37,0
360447,2024-03-24 09:34:39,user,stroka,2024-03-24 11:16:05,0
360447,2024-03-24 09:34:39,user,а она должна лететь???,2024-03-24 11:16:40,0
360447,2024-03-24 09:34:39,user,ya molodec,2024-03-24 11:16:44,1
360447,2024-03-24 09:34:39,user,а у меня нет; 2024-03-24T11:16:55.571Z,2024-03-24 11:16:55,1
360447,2024-03-24 09:34:39,user,я ммммммммммммммолодец,2024-03-24 11:21:03,1
360447,2024-03-24 09:34:39,user,я ем (кафе),2024-03-24 11:22:30,0
360447,2024-03-24 09:34:39,user,"скорее всего, мобет быть, наверное да",2024-03-24 11:22:49,0
360447,2024-03-24 09:34:39,user,нужно,2024-03-24 11:22:55,0
360447,2024-03-24 09:34:39,user,дададададдадададададададададададаладададададададваддва,2024-03-24 11:23:24,0
360447,2024-03-24 09:34:39,user,3*,2024-03-24 11:23:34,0
360447,2024-03-24 09:34:39,user,устал немного(,2024-03-24 11:23:43,0
360447,2024-03-24 09:34:39,user,4; 2024-03-24T11:23:45.261Z,2024-03-24 11:23:45,0
360447,2024-03-24 09:34:39,user,2; 2024-03-24T11:23:48.985Z,2024-03-24 11:23:48,0
360447,2024-03-24 09:34:39,user,2-1; 2024-03-24T11:24:05.325Z,2024-03-24 11:24:05,0
360447,2024-03-24 09:34:39,user,2024-03-24T11:24:09.798Z,2024-03-24 11:24:09,0
360447,2024-03-24 09:34:39,user,без флуда,2024-03-24 11:24:20,0
360447,2024-03-24 09:34:39,user,До свидания!; 2024-03-24T11:25:28.544Z,2024-03-24 11:25:28,0
360447,2024-03-24 09:34:39,user,555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,,0
377877,2024-03-24 07:50:36,user,брух у меня винда слетела и оперу не могу теперь по умолчанию поставить,2024-03-24 08:01:27,1
377877,2024-03-24 07:50:36,user,да пробовал,2024-03-24 08:02:34,0
377877,2024-03-24 07:50:36,user,там тупо оперы нет,2024-03-24 08:02:38,1
377877,2024-03-24 07:50:36,user,а как через вс,2024-03-24 08:02:47,0
377877,2024-03-24 07:50:36,user,а ну я понял,2024-03-24 08:03:12,1
377877,2024-03-24 07:50:36,user,биос обновлять,2024-03-24 08:03:47,1
377877,2024-03-24 07:50:36,user,тогда 1,2024-03-24 08:03:55,0
377877,2024-03-24 07:50:36,user,готовится к впр,2024-03-24 08:03:58,0
377877,2024-03-24 07:50:36,user,биос процессор не тянет,2024-03-24 08:04:12,0
377877,2024-03-24 07:50:36,user,я в акк входил,2024-03-24 08:05:25,0
377877,2024-03-24 07:50:36,user,блин я не то,2024-03-24 08:07:25,0
377877,2024-03-24 07:50:36,user,я чуть def ненаписал,2024-03-24 08:07:52,0
377877,2024-03-24 07:50:36,user,я волновался что нужно со скобками,2024-03-24 08:09:36,0
377877,2024-03-24 07:50:36,user,невозможно правильно ответить,2024-03-24 08:10:38,0
377877,2024-03-24 07:50:36,user,поэтому здесь 8 вопросов,2024-03-24 08:10:57,0
377877,2024-03-24 07:50:36,user,использовать написал,2024-03-24 08:11:32,0
377877,2024-03-24 07:50:36,user,я схему написал,2024-03-24 08:11:34,0
377877,2024-03-24 07:50:36,user,схему как вызвать,2024-03-24 08:13:46,0
377877,2024-03-24 07:50:36,user,имя функции(параметры),2024-03-24 08:13:56,1
377877,2024-03-24 07:50:36,user,словари в питоне крч,2024-03-24 08:14:36,1
377877,2024-03-24 07:50:36,user,да похоже,2024-03-24 08:14:43,0
377877,2024-03-24 07:50:36,user,базы данных sqlite,2024-03-24 08:15:13,1
377877,2024-03-24 07:50:36,user,вычислим по айпи,2024-03-24 08:15:47,0
377877,2024-03-24 07:50:36,user,один в один словари,2024-03-24 08:17:36,0
377877,2024-03-24 07:50:36,user,"объект 434(студент), кетер",2024-03-24 08:18:33,0
377877,2024-03-24 07:50:36,user,знач,2024-03-24 08:19:09,0
377877,2024-03-24 07:50:36,user,"объект 253(злая матиматичка),
Таумиэль",2024-03-24 08:19:48,0
377877,2024-03-24 07:50:36,user,бедный максим его данные слили,2024-03-24 08:21:55,0
377877,2024-03-24 07:50:36,user,student.age,2024-03-24 08:22:40,1
377877,2024-03-24 07:50:36,user,нижний,2024-03-24 08:23:09,1
377877,2024-03-24 07:50:36,user,а в чем фишка 1,2024-03-24 08:23:32,1
377877,2024-03-24 07:50:36,user,в том что он ненжен,2024-03-24 08:23:43,0
377877,2024-03-24 07:50:36,user,ненужен*,2024-03-24 08:23:48,0
377877,2024-03-24 07:50:36,user,рил первый бесполезный,2024-03-24 08:24:10,0
377877,2024-03-24 07:50:36,user,максима продолжают взламывать,2024-03-24 08:24:54,0
377877,2024-03-24 07:50:36,user,можно сразу в объекте промт юзать?,2024-03-24 08:26:45,1
377877,2024-03-24 07:50:36,user,рыба в конце,2024-03-24 08:27:30,0
377877,2024-03-24 07:50:36,user,я сделал немного другое,2024-03-24 08:42:40,0
377877,2024-03-24 07:50:36,user,опередил своё время,2024-03-24 08:43:46,0
377877,2024-03-24 07:50:36,user,я это и до этго делал,2024-03-24 08:43:47,0
377877,2024-03-24 07:50:36,user,федор афк,2024-03-24 08:44:13,0
377877,2024-03-24 07:50:36,user,ничегл не слышу чет,2024-03-24 08:44:32,1
377877,2024-03-24 07:50:36,user,и фризят все; 2024-03-24T08:44:37.589Z,2024-03-24 08:44:37,1
377877,2024-03-24 07:50:36,user,число,2024-03-24 08:45:06,0
377877,2024-03-24 07:50:36,user,копируй и меняй значение просто,2024-03-24 08:45:29,0
377877,2024-03-24 07:50:36,user,один день боярина имба просто,2024-03-24 08:47:19,0
377877,2024-03-24 07:50:36,user,я пойду небуди смотреть,2024-03-24 08:48:33,0
377877,2024-03-24 07:50:36,user,блин forEach для объектов не работает,2024-03-24 08:54:07,1
377877,2024-03-24 07:50:36,user,можно я с вами мем сделаю всего один?,2024-03-24 08:56:08,0
377877,2024-03-24 07:50:36,user,ну ладно     Жак фреско,2024-03-24 08:56:40,0
377877,2024-03-24 07:50:36,user,"ладно ну
     ""Фреско жак""",2024-03-24 08:57:35,0
377877,2024-03-24 07:50:36,user,Ерфско кжа           ун длано,2024-03-24 08:58:15,0
377877,2024-03-24 07:50:36,user,скобки,2024-03-24 08:59:06,1
377877,2024-03-24 07:50:36,user,"сева, фига тебе 120",2024-03-24 09:00:19,0
377877,2024-03-24 07:50:36,user,Пережил ссср,2024-03-24 09:00:54,0
377877,2024-03-24 07:50:36,user,я скуф,2024-03-24 09:01:47,0
377877,2024-03-24 07:50:36,user,скуфидон,2024-03-24 09:01:59,0
377877,2024-03-24 07:50:36,user,везде эти амереканцы,2024-03-24 09:02:48,0
377877,2024-03-24 07:50:36,user,Америка даже здесь пролезла,2024-03-24 09:03:03,0
377877,2024-03-24 07:50:36,user,this = это                                           Жак фреско,2024-03-24 09:03:34,0
377877,2024-03-24 07:50:36,user,дарова братух мой айпи...,2024-03-24 09:04:21,0
377877,2024-03-24 07:50:36,user,у меня почти всё готово,2024-03-24 09:04:28,0
377877,2024-03-24 07:50:36,user,"а как браузер определить, или просто вписать любой?",2024-03-24 09:06:32,1
377877,2024-03-24 07:50:36,user,можете ещё раз показать как функцию писать,2024-03-24 09:08:30,1
377877,2024-03-24 07:50:36,user,у меня имя функции подсвечивается красным,2024-03-24 09:11:39,1
377877,2024-03-24 07:50:36,user,Посмотрите пожалуйста у меня почему-то имя функции подсвечиватся,2024-03-24 09:13:19,1
377877,2024-03-24 07:50:36,user,"А да, спасибо",2024-03-24 09:13:42,1
377877,2024-03-24 07:50:36,user,я в качестве дз скину,2024-03-24 09:17:57,1
377877,2024-03-24 07:50:36,user,я недавно chat GPT попросил сделать приммер c сайта c js он мне калькулятор сделал,2024-03-24 09:22:00,0
377877,2024-03-24 07:50:36,user,можно покажу сайт который мы на практике писали только улучшенный,2024-03-24 09:25:30,1
377877,2024-03-24 07:50:36,user,я ожидал rickroll,2024-03-24 09:26:31,0
377877,2024-03-24 07:50:36,user,зеленый; 2024-03-24T09:27:05.281Z,2024-03-24 09:27:05,0
377877,2024-03-24 07:50:36,user,зеленый; 2024-03-24T09:27:07.186Z,2024-03-24 09:27:07,0
377877,2024-03-24 07:50:36,user,Зеденый крокодил,2024-03-24 09:27:13,0
377877,2024-03-24 07:50:36,user,green; 2024-03-24T09:27:18.420Z,2024-03-24 09:27:18,0
377877,2024-03-24 07:50:36,user,где проц норм купить,2024-03-24 09:27:44,0
377877,2024-03-24 07:50:36,user,в магазине,2024-03-24 09:27:54,0
377877,2024-03-24 07:50:36,user,всегда пожалуйста; 2024-03-24T09:28:11.585Z,2024-03-24 09:28:11,1
377877,2024-03-24 07:50:36,user,брайни топ; 2024-03-24T09:28:12.640Z,2024-03-24 09:28:12,0
397710,2024-03-01 15:59:16,user,https://disk.yandex.ru/i/AWEiQ7pau6exfQ; 2024-03-01T16:12:57.314Z,2024-03-01 16:12:57,1
411023,2024-03-07 16:51:26,user,"сложно, но пока понятно",2024-03-07 17:26:44,1
411023,2024-03-07 16:51:26,user,много информации,2024-03-07 17:26:50,1
411023,2024-03-07 16:51:26,user,"пока объясняете понимание есть, на практике посмотрим потом)",2024-03-07 17:26:53,1
411023,2024-03-07 16:51:26,user,спасибо и вас с праздником!1; 2024-03-07T18:06:47.934Z,2024-03-07 18:06:47,1
411023,2024-03-07 16:51:26,user,спасибо большое)) и вам тепла и улыбок!!!; 2024-03-07T18:06:51.229Z,2024-03-07 18:06:51,1
411023,2024-03-07 16:51:26,user,Спасибо; 2024-03-07T18:07:07.019Z,2024-03-07 18:07:07,1
417617,2024-03-18 16:39:06,user,совсем не работал,2024-03-18 17:01:14,0
417617,2024-03-18 16:39:06,user,дублировались было бы 6 )),2024-03-18 17:02:29,0
417617,2024-03-18 16:39:06,user,"По дз не понимаю что писать, пишу firstNumber ReadLine терминал пишет что firstNumber уже используется. Как писать код?",2024-03-18 17:02:33,1
417617,2024-03-18 16:39:06,user,"Можно показать на примере как и где писать, самое начало.",2024-03-18 17:04:21,1
417617,2024-03-18 16:39:06,user,имена переменных не указываем а сразу пишем if else?,2024-03-18 17:05:04,1
417617,2024-03-18 16:39:06,user,"понял)))
Спасибо",2024-03-18 17:05:22,1
417617,2024-03-18 16:39:06,user,Теперь я понял,2024-03-18 17:05:41,1
417617,2024-03-18 16:39:06,user,"static int FindMax(int a, int b, int c)
    {
      return Math.Max(Math.Max(a, b), c);; 2024-03-18T17:08:23.740Z",2024-03-18 17:08:23,1
417617,2024-03-18 16:39:06,user,"Спасибо, решил 1 задачу с первой попытки))",2024-03-18 17:12:18,1
417617,2024-03-18 16:39:06,user,не надо суммировать,2024-03-18 17:28:30,0
417617,2024-03-18 16:39:06,user,"я примерно так и думала, считать по индексам и выборочно их указывать",2024-03-18 17:29:09,1
417617,2024-03-18 16:39:06,user,"Разные способы решения, у них разная скорость выполения?",2024-03-18 17:31:33,1
417617,2024-03-18 16:39:06,user,зависит от компьютера,2024-03-18 17:31:48,0
417617,2024-03-18 16:39:06,user,А как понять что быстрее?,2024-03-18 17:32:10,1
417617,2024-03-18 16:39:06,user,в степень возводить по формуле?,2024-03-18 17:32:24,1
417617,2024-03-18 16:39:06,user,"Книга грокаем алгоритмы, там про рекурсию рассказывают. Я понял то, что ничего не понял",2024-03-18 17:34:35,1
417617,2024-03-18 16:39:06,user,"int num = new Random().Next(100, 1000);

Console.WriteLine(num);

int third = num / 10 % 10;
int second = num % 10;

Console.WriteLine(Math.Pow(third,second));",2024-03-18 17:35:28,1
417617,2024-03-18 16:39:06,user,"Console.WriteLine(num);
int num_1 = num % 100;
int num_2 = num_1 / 10;
int num_3 = num_1 % 10;
 Console.WriteLine($""num_1:{num_1}"");
  Console.WriteLine($""num_2:{num_2}"");

 
Console.WriteLine($""num_3:{num_3}"");

 Console.WriteLine($""результат:{Math.Pow(num_2,num_3)}"");",2024-03-18 17:44:07,1
417617,2024-03-18 16:39:06,user,Math.Pow не понял откуда взяли и что она выполняет,2024-03-18 17:44:25,1
417617,2024-03-18 16:39:06,user,"using System;

 
  int num = new Random().Next(100,1000);
Console.WriteLine(num);
int num_1 = num % 100;
int num_2 = num_1 / 10;
int num_3 = num_1 % 10;
 Console.WriteLine($""num_1:{num_1}"");
  Console.WriteLine($""num_2:{num_2}"");

 
Console.WriteLine($""num_3:{num_3}"");

 Console.WriteLine($""результат:{Math.Pow(num_2,num_3)}"");",2024-03-18 17:44:34,1
417617,2024-03-18 16:39:06,user,"Юрий, Math.Pow - метод из библиотеки math, он в степень возводит",2024-03-18 17:44:58,1
417617,2024-03-18 16:39:06,user,Артём спасибо,2024-03-18 17:45:11,1
417617,2024-03-18 16:39:06,user,Pow в степень возводит,2024-03-18 17:45:18,1
417617,2024-03-18 16:39:06,user,а Math библиотека,2024-03-18 17:45:30,1
417617,2024-03-18 16:39:06,user,Короче это мы не проходили это нам не задавали)))),2024-03-18 17:45:49,0
417617,2024-03-18 16:39:06,user,"ага, я так же знаю как и ты ))",2024-03-18 17:46:04,0
417617,2024-03-18 16:39:06,user,"зато сейчас на опыте закрепляете, это же круче)",2024-03-18 17:46:26,0
417617,2024-03-18 16:39:06,user,Где можно почитать про эти библиотеки?,2024-03-18 17:47:24,1
417617,2024-03-18 16:39:06,user,дока на оф сайте майкрософта,2024-03-18 17:47:35,1
417617,2024-03-18 16:39:06,user,либо метанит,2024-03-18 17:47:42,0
417617,2024-03-18 16:39:06,user,"Вот метанит читаю, но видимо ещё не дошёл.",2024-03-18 17:49:56,0
417617,2024-03-18 16:39:06,user,возведение,2024-03-18 17:50:50,0
417617,2024-03-18 16:39:06,user,объясните цикл - где возводится?,2024-03-18 17:52:27,1
417617,2024-03-18 16:39:06,user,где указано что вторая цифра должна возводится,2024-03-18 17:52:46,1
417617,2024-03-18 16:39:06,user,с *=num2,2024-03-18 17:52:53,1
417617,2024-03-18 16:39:06,user,"Тодирас, в первой строке тела цикла указанго",2024-03-18 17:53:10,1
417617,2024-03-18 16:39:06,user,потому что у нас c равна num_2,2024-03-18 17:53:11,1
417617,2024-03-18 16:39:06,user,она сама на себя умножается,2024-03-18 17:53:48,1
417617,2024-03-18 16:39:06,user,кста - я Тодираш ),2024-03-18 17:54:24,0
417617,2024-03-18 16:39:06,user,"Вопрос по VSC.
Если на рабочем столе создать каталог и в нем начать кодить, тогда все всплывающие подсказки всплывают.
А если создать каталог и в нем еще каталог, подсказок нет, приходится все печать, как поправить?",2024-03-18 17:54:29,1
417617,2024-03-18 16:39:06,user,Прошу прощения за ошибку в имени),2024-03-18 17:54:42,0
417617,2024-03-18 16:39:06,user,e vtyz gjzdkztncz,2024-03-18 17:56:35,0
417617,2024-03-18 16:39:06,user,у меня появляется,2024-03-18 17:56:48,0
417617,2024-03-18 16:39:06,user,потому что есть новички,2024-03-18 18:00:17,0
417617,2024-03-18 16:39:06,user,новичкам не понятно ((,2024-03-18 18:00:25,1
417617,2024-03-18 16:39:06,user,экран не видно(,2024-03-18 18:01:58,1
417617,2024-03-18 16:39:06,user,"string Test(int first, int second)
{
    if (second == 0) {  return ""Деление на 0!""; }

    int res = first % second;

    if (res == 0)
    {
        return ""Да"";
    }
    else
    {
        return $""Нет, {res}"";
    }
}

Console.WriteLine(Test(10,0));",2024-03-18 18:06:19,1
417617,2024-03-18 16:39:06,user,не согласен,2024-03-18 18:13:56,0
417617,2024-03-18 16:39:06,user,"Прошу прощения что загрузил своими функциями, не ругайте (",2024-03-18 18:14:05,1
417617,2024-03-18 16:39:06,user,ООПшка,2024-03-18 18:14:46,0
417617,2024-03-18 16:39:06,user,йцукенгшщзхъ,2024-03-18 18:15:31,0
417617,2024-03-18 16:39:06,user,не туда); 2024-03-18T18:15:50.920Z,2024-03-18 18:15:50,0
417617,2024-03-18 16:39:06,user,С помощью библитек можно измерить скорость выполнения кода?,2024-03-18 18:16:43,1
417617,2024-03-18 16:39:06,user,На следующем уроке может покажите?,2024-03-18 18:17:08,1
417617,2024-03-18 16:39:06,user,"Олег, в целом, есть оценка сложностей алгоритмов, с помощью ее сам можешь понимать, что быстрее, а что медленнее работать будет)",2024-03-18 18:18:10,1
417617,2024-03-18 16:39:06,user,Nhtnm. wbahe,2024-03-18 18:21:19,0
417617,2024-03-18 16:39:06,user,А по индексу можно вытащить?,2024-03-18 18:21:43,1
417617,2024-03-18 16:39:06,user,как один из вариантов точно,2024-03-18 18:22:00,0
417617,2024-03-18 16:39:06,user,"тогда преобразуем в строки, потом в число, так можно сделать?",2024-03-18 18:26:13,1
417617,2024-03-18 16:39:06,user,"string Test(int num)
{
    if (num > 999)
    {
        while (num > 999)
        {
            num = num / 10;
        }
        return $""{num % 10}"";
    }
    else
    {
        return ""Третьей цифры нет"";
    }
}

Console.WriteLine(Test(Convert.ToInt32(Console.ReadLine())));",2024-03-18 18:26:26,1
417617,2024-03-18 16:39:06,user,"//Напишите программу, которая выводит третью слева цифру заданного числа или сообщает, что третьей цифры нет.

//456  =>  6
//7812  =>  1
//91  =>  Третьей цифры нет


int num = Convert.ToInt32(Console.ReadLine());

if(num >= 100) {
    int num2 = num % 100;
    int num3 = num2 % 10;
    Console.WriteLine(num3);
    }
else {
    Console.WriteLine(""NEOk"");
    }",2024-03-18 18:35:55,0
417617,2024-03-18 16:39:06,user,"using System;

 
  int num = new Random().Next(0,10000);
Console.WriteLine(num);
int res=0;
if(num<100){Console.WriteLine($""третей цифры нет:{num}"");}else{
  
while(num>=100){
 res=num%10; 
 num/=10;
Console.WriteLine($""ответ:{res}"");


}

}; 2024-03-18T18:37:23.652Z",2024-03-18 18:37:23,1
417617,2024-03-18 16:39:06,user,по этому методу все понятно,2024-03-18 18:43:27,1
417617,2024-03-18 16:39:06,user,Спасибо за пояснение про черту,2024-03-18 18:44:23,1
417617,2024-03-18 16:39:06,user,так это же домашка) зачем ее сейчас решать за нас?) хахах,2024-03-18 18:46:12,1
417617,2024-03-18 16:39:06,user,"Артем, ты не смотри)",2024-03-18 18:46:48,0
417617,2024-03-18 16:39:06,user,"ахахха, все тогда, ухожу! Спасибо за пару!) было интересно",2024-03-18 18:47:10,1
417617,2024-03-18 16:39:06,user,Спасибо за пояснение,2024-03-18 18:51:49,1
417617,2024-03-18 16:39:06,user,надо указать и цифру и четверть?,2024-03-18 18:52:42,1
417617,2024-03-18 16:39:06,user,"спасибо за наводящие мысли, завтра постараюсь их решить, а решение нужно куда то прикреплять?",2024-03-18 18:52:54,1
417617,2024-03-18 16:39:06,user,на гитхаб?,2024-03-18 18:54:32,1
417617,2024-03-18 16:39:06,user,"а, поняла)",2024-03-18 18:54:50,1
417617,2024-03-18 16:39:06,user,на gb.ru,2024-03-18 18:54:50,0
417617,2024-03-18 16:39:06,user,"спасибо за семинар, было интересно); 2024-03-18T18:56:05.874Z",2024-03-18 18:56:05,1
417617,2024-03-18 16:39:06,user,Спасибо!!!; 2024-03-18T18:56:11.399Z,2024-03-18 18:56:11,1
417617,2024-03-18 16:39:06,user,Я Артееееем((,2024-03-18 18:56:11,0
417617,2024-03-18 16:39:06,user,"Все молодцы, всем спасибо, только не хватает комментариев при написании кода участниками.; 2024-03-18T18:57:12.904Z",2024-03-18 18:57:12,1
417617,2024-03-18 16:39:06,user,"Юрий, учту на будущее, спасибо); 2024-03-18T18:57:26.953Z",2024-03-18 18:57:26,1
417617,2024-03-18 16:39:06,user,"Можно наверное загрузить через смартфон, там есть микрофон.; 2024-03-18T18:57:49.531Z",2024-03-18 18:57:49,1
417617,2024-03-18 16:39:06,user,Досвидание; 2024-03-18T18:58:32.929Z,2024-03-18 18:58:32,0
417617,2024-03-18 16:39:06,user,спасиб; 2024-03-18T18:58:33.318Z,2024-03-18 18:58:33,1
417617,2024-03-18 16:39:06,user,До свидания; 2024-03-18T18:58:48.008Z,2024-03-18 18:58:48,0
437287,2024-03-31 06:58:05,,я перезайду; 2024-03-31T07:22:30.081Z,2024-03-31 07:22:30,1
420062,2024-03-28 15:51:17,user,чуть лучше,2024-03-28 16:01:06,0
420062,2024-03-28 15:51:17,user,шумоподавление глушит некоторые чистоты,2024-03-28 16:01:09,1
420062,2024-03-28 15:51:17,user,снова как будто приглушенно,2024-03-28 16:01:25,1
420062,2024-03-28 15:51:17,user,лучше но шум,2024-03-28 16:01:38,1
420062,2024-03-28 15:51:17,user,"Смотрел, в целом там было все понятно, осталось на практике применить )",2024-03-28 16:03:14,1
420062,2024-03-28 15:51:17,user,Преобразовывает,2024-03-28 16:06:21,0
420062,2024-03-28 15:51:17,user,Интерактив; 2024-03-28T16:07:26.070Z,2024-03-28 16:07:26,0
420062,2024-03-28 15:51:17,user,презентация почему то не открывается((( можете сюда скинуть задание ?,2024-03-28 16:11:45,1
420062,2024-03-28 15:51:17,user,"/* <div id=""block"">
<p>1</p>
<p>2</p>
</div>
1 Получите ссылку на первый абзац из дива с id,
равным block, выведите его в консоль
2 Получите ссылку на первый абзац с классом www.
и вывести его в консоль
<p class=""www"">text 1</p>
<p class=""www"">text 2</p> */",2024-03-28 16:12:00,1
420062,2024-03-28 15:51:17,user,"спасибо, чтобы время не тратить на перепечатку",2024-03-28 16:12:09,1
420062,2024-03-28 15:51:17,user,document.querySelectorAll('.www');,2024-03-28 16:16:06,1
420062,2024-03-28 15:51:17,user,"Задание 2 (тайминг 15 минут)
1 Дан тег <a class=""link"" href=""#"">link text html</a>
a. Вам необходимо поменять текст внутри ссылки на “link
text js”
b. Заменить href, на значение
https://developer.mozilla.org/ru/
2 Дан тег <img class=""photo"" src="""" alt="""">
a. Вам необходимо с помощью js поменять значение src на
любое изображение из интернета",2024-03-28 16:20:04,1
420062,2024-03-28 15:51:17,user,"const divEl = document.querySelector(""div#block"");
console.log(divEl);
console.log(document.querySelectorAll(""div#block p.www"")[0].innerHTML);
console.log(divEl.querySelectorAll(""p.www"")[0].innerHTML);",2024-03-28 16:20:14,1
420062,2024-03-28 15:51:17,user,"const linkEl = document.querySelector(""a.link"");
linkEl.innerHTML = ""link text js"";
linkEl.href = ""https://developer.mozilla.org/ru/"";
const imgEl = document.querySelector(""img.photo"");
imgEl.src =
  ""https://mykaleidoscope.ru/x/uploads/posts/2022-09/1663110886_50-mykaleidoscope-ru-p-spokoinii-chelovek-vkontakte-62.jpg"";",2024-03-28 16:27:43,1
420062,2024-03-28 15:51:17,user,"Задание 3 (тайминг 20 минут)
1 Дан тег <div class=""content""></div>
2 Создайте новый элемент p
3 Добавьте в него текст “Новый текстовый элемент”
4 Добавьте созданный элемент внутри <div
class=""content""></div>
5 Удалите добавленный узел",2024-03-28 16:28:32,1
420062,2024-03-28 15:51:17,user,так проще ему еще один класс дать,2024-03-28 16:31:25,0
420062,2024-03-28 15:51:17,user,а textContent только для работы с текстом? но можно так жде задать  через innerHTML?,2024-03-28 16:33:48,1
420062,2024-03-28 15:51:17,user,"const divEl = document.querySelector(""div.content"");
const pEl = document.createElement(""p"");
pEl.innerHTML = ""Новый текстовый элемент"";
divEl.appendChild(pEl);
pEl.remove();",2024-03-28 16:34:04,1
420062,2024-03-28 15:51:17,user,"// Задание 4 (тайминг 15 минут)
// 1 Создать элемент button, добавить в блок <div
// class=""content""></div>
// 2 При клике на который в консоль выводится сколько раз
// пользователь нажал на данную кнопку",2024-03-28 16:34:49,1
420062,2024-03-28 15:51:17,user,"const divEl = document.querySelector(""div.content"");
const btnEl = document.createElement(""button"");
let count = 0;
divEl.appendChild(btnEl);
btnEl.innerHTML = ""Button нажми на меня"";
btnEl.onclick = function (e) {
  count++;
  console.log(count);
};",2024-03-28 16:39:54,1
420062,2024-03-28 15:51:17,user,"Задание 4 (тайминг 20 минут)
1 Дан тег <div class=""content""></div>
2 Создайте с помощью javascript новый элемент button
3 Добавьте текст для кнопки “Отправить”
4 При клике на данную кнопку необходимо чтобы текст
поменялся на “Текст отправлен”",2024-03-28 16:40:02,1
420062,2024-03-28 15:51:17,user,а в чем разница отлавливать элемент с дивом и его классом или просто класс через точку?,2024-03-28 16:42:27,1
420062,2024-03-28 15:51:17,user,Конкретика рулит в общем ),2024-03-28 16:43:46,1
420062,2024-03-28 15:51:17,user,"divEl.appendChild(bottNew);
bottNew.onclick = function (e) {
    bottNew.innerHTML = 'Текст отправлен';
}; 2024-03-28T16:46:04.408Z",2024-03-28 16:46:04,1
420062,2024-03-28 15:51:17,user,"btnEl.onclick = function (e) {
  console.log(e.target);
  e.target.innerHTML = ""Текст отправлен"";
  
};",2024-03-28 16:56:21,1
